city,lat,long,make,mileage,model,price,province,sepc,year
Lévis,46.7910096,-71.1753274,Audi,24745,Audi A4,22995.0,Québec,Audi A4 S-Line Quattro,2015
Lévis,46.7910096,-71.1753274,Audi,39936,Audi A4,22995.0,Québec,Audi A4 2.0T Komfort ,2015
North York,43.7708175,-79.4132998,Audi,50771,Audi Q7,36800.0,Ontario,Audi Q7 3.0T QUATTRO Vorsprung Edition,2015
Saint-Basile-Le-Grand,45.526246,-73.2876515,Audi,98014,Audi A3,22888.0,Québec,Audi A3 2.0T QUATTRO ,2015
Scarborough,43.773077,-79.257774,Audi,66000,Audi Q7,36799.0,Ontario,Audi Q7 TDI,2015
Charlemagne,45.72551965,-73.4896922220162,Audi,70439,Audi A3,16491.0,Québec,Audi A3 1.8T Premium Cuir,2015
Laval,45.60558895,-73.7344173056906,Audi,80000,Audi A4,22495.0,Québec,Audi A4 2.0 TECHNIK S-LINE CUIR,2015
Toronto,43.653963,-79.387207,Audi,85000,Audi A4,15880.0,Ontario,Audi A4 SLine,2015
Laval,45.60558895,-73.7344173056906,Audi,72624,Audi A4,21999.0,Québec,Audi A4 S-LINE QUATTRO CUIR TOIT MAGS 19P NAV,2015
Trois-Rivières,46.3507999,-72.5571257,Audi,56351,Audi A4,24442.0,Québec,Audi A4 S-Line PROGRESSIV  QUATTRO ,2015
Ile-Perrot,46.050293,-71.9814568,Audi,54719,Audi A5,21999.0,Québec,Audi A5 S-Line Quattro Cuir,2015
Ottawa,45.421106,-75.690308,Audi,42385,Audi A4,24450.0,Ontario,Audi A4 2.0T Komfort Plus S-LINE  SUNROOF  LEATHER,2015
Ottawa,45.421106,-75.690308,Audi,60038,Audi A5,24450.0,Ontario,Audi A5 2.0T Komfort RARE 5SPD  ALLOYS  ROOF  BACKUP CAMER,2015
Whitby,43.899871,-78.940201,Audi,39871,Audi A3,24000.0,Ontario,Audi A3 2.0T Progressiv ,2015
St-Bruno,48.4719308,-71.653028,Audi,112857,Audi Q5,24000.0,Québec,Audi Q5 PROGRESSIV ,2015
Ile-Perrot,46.050293,-71.9814568,Audi,93465,Audi Q5,23999.0,Québec,Audi Q5 PROGRESSIV QUATTRO CUIR TOIT PANO NAV,2015
Ile-Perrot,46.050293,-71.9814568,Audi,98445,Audi Q5,23999.0,Québec,Audi Q5 S-LINE QUATTRO CUIR TOIT PANO NAV,2015
Brampton,43.6858146,-79.7599337,Audi,73001,Audi A3,21999.0,Ontario,Audi A3 1.8T Progressiv FWD 6sp S Tronic,2015
Saint-Constant,45.3724897,-73.5704589,Audi,74028,Audi A5,21999.0,Québec,Audi A5 PROGRESSIV S-LINE QUATTRO NAVI TOIT,2015
Ottawa,45.421106,-75.690308,Audi,67736,Audi A4,23999.0,Ontario,Audi A4 2.0T Komfort S-LINE ,2015
Edmonton,53.535411,-113.507996,Audi,76942,Audi Q7,38500.0,Alberta,Audi Q7 3.0 TDI Progressiv Quattro 8sp Tiptronic,2015
Laval,45.60558895,-73.7344173056906,Audi,85497,Audi A6,23999.0,Québec,Audi A6 TECHNIK QUATTRO CUIR TOIT MAGS 19P NAV,2015
