city,lat,long,make,mileage,model,price,province,sepc,year
Lévis,46.7910096,-71.1753274,Kia,185541,Kia Forte5,5890,Québec,Kia Forte5 Hayon 5 portes,2011
Charlesbourg,46.8958611,-71.2910300583245,Kia,112089,Kia Soul,5850,Québec,Kia Soul 2u,2011
Charlesbourg,46.8958611,-71.2910300583245,Kia,172900,Kia Soul,5850,Québec,Kia Soul 5dr Wgn,2011
Guelph,43.533783,-80.2306337,Kia,132178,Kia Forte,6495,Ontario,Kia Forte EX w,2011
Sherbrooke,45.403271,-71.889038,Kia,125000,Kia Soul,6495,Québec,Kia Soul 2.0L 2u Nouvel Arrivage,2011
Québec,52.4760892,-71.8258668,Kia,120000,Kia Forte,6487,Québec,Kia Forte EX ,2011
Dartmouth,44.6799707,-63.5720232,Kia,149967,Kia Forte,5725,Nova Scotia,Kia Forte EX - MVI'd and Ready to Ride!!,2011
Sherwood Park,53.5256963,-113.2966313,Kia,162486,Kia Sorento,11999,Alberta,Kia Sorento AWD LX Heated Seats,2011
Pitt Meadows,49.2207623,-122.6901534,Kia,69350,Kia Soul,12988,British Columbia,Kia Soul 4U - local one owner vehicle,2011
St-Jérôme,45.775426,-74.013176,Kia,269842,Kia Sorento,6477,Québec,Kia Sorento EX V6 AWD SIÈGES CHAUFF CUIR ,2011
St-Jérôme,45.775426,-74.013176,Kia,269842,Kia Sorento,6477,Québec,Kia Sorento EX V6 AWD SIÈGES CHAUFF CUIR ,2011
Vancouver,49.2608724,-123.1139529,Kia,86163,Kia Sportage,11998,British Columbia,Kia Sportage LX Low Mileage ! Automatic,2011
Ste-Foy,46.7679035,-71.3082412,Kia,79501,Kia Sportage,12794,Québec Québec,Kia Sportage EX AWD NAVIGATION ,2011
Charlesbourg,46.8958611,-71.2910300583245,Kia,163745,Kia Forte,4950,Québec,Kia Forte EX,2011
Charlesbourg,46.8958611,-71.2910300583245,Kia,164601,Kia Soul,5150,Québec,Kia Soul,2011
Sorel Tracy,46.0435235,-73.1165159,Kia,179573,Kia Soul,4995,Québec,Kia Soul Familiale 5 portes,2011
Toronto,43.653963,-79.387207,Kia,114049,Kia Sorento,12880,Ontario,Kia Sorento EX LUXURY V6 AWD ,2011
Waterloo,43.466874,-80.524635,Kia,152000,Kia Rio5,4997,Ontario,Kia Rio5 EX Commodité Heated Seats ,2011
Scarborough,43.773077,-79.257774,Kia,280696,Kia Sorento,6777,Ontario,Kia Sorento,2011
Granby,45.3990409,-72.721834,Kia,229099,Kia Sorento,6890,Québec,Kia Sorento EX V6 ,2011
Saint-Hyacinthe,45.627484,-72.940636,Kia,103640,Kia Sportage,11995,Québec,Kia Sportage Traction intégrale,2011
Magog,45.265463,-72.147903,Kia,104547,Kia Sportage,12995,Québec,Kia Sportage LX AWD ,2011
Longueuil,45.5172382,-73.4467466,Kia,110497,Kia Rondo,6988,Québec,Kia Rondo ,2011
Varennes,45.6834691,-73.4362737,Kia,92045,Kia Rondo,6888,Québec,Kia Rondo EX ,2011
Oshawa,43.91768,-78.862953,Kia,154269,Kia Sorento,6888,Ontario,Kia Sorento LX,2011
Calgary,51.02532675,-114.049868485806,Kia,134228,Kia Sorento,11900,Alberta,Kia Sorento,2012
Truro,45.366668,-63.300006,Kia,108586,Kia Optima,10900,Nova Scotia,Kia Optima Hybrid Sedan,2012
Mississauga,43.590338,-79.645729,Kia,145000,Kia Optima,8800,Ontario,Kia Optima Leather,2012
Montréal,45.4972159,-73.6103642,Kia,133500,Kia Optima,9999,Québec,Kia Optima SX VERY CLEAN,2012
Richmond Hill,43.880078,-79.439392,Kia,90043,Kia Optima,10850,Ontario,Kia Optima LX,2012
Ottawa,45.421106,-75.690308,Kia,88650,Kia Sorento,12750,Ontario,Kia Sorento,2012
